Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Expenses,Children,Age,Relationship Status,TotalAcceptedCmp,NumTotalPurchases,Customer_Day
1,74985.0,2012-11-09,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,1869,0,44,1,0,16,757
1,67430.0,2012-05-09,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,1364,0,34,1,0,28,941
2,46891.0,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,183,1,56,1,0,7,696
2,62058.0,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,450,1,65,1,0,14,559
1,72063.0,2013-03-07,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,758,1,42,1,0,19,639
3,78939.0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,1507,0,70,1,0,19,359
1,42720.0,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,654,2,56,0,1,17,591
1,33622.0,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,81,2,49,1,0,6,602
3,6835.0,2012-08-12,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,137,1,64,1,0,1,846
1,41452.0,2013-06-03,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,16,2,68,1,0,3,551
3,40760.0,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,93,1,56,0,0,6,463
3,74250.0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,1158,0,63,1,0,17,314
2,51124.0,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,43,2,66,0,0,4,353
1,72258.0,2013-12-09,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,1525,1,50,0,0,20,362
3,71466.0,2014-05-04,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,1230,0,47,0,0,18,216
1,36283.0,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,29,2,45,1,0,4,236
1,20587.0,2014-11-05,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,25,1,51,0,0,4,31
1,30467.0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,24,1,49,1,0,3,262
1,31590.0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,38,1,49,1,0,4,536
0,20425.0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,57,1,35,1,0,5,768
2,17144.0,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,47,2,61,1,0,7,294
3,42564.0,2013-02-01,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,813,1,53,0,2,18,673
2,43783.0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,629,1,43,1,1,16,191
1,40780.0,2012-08-09,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,377,1,45,0,0,13,849
2,62847.0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,1612,0,76,1,0,13,690
3,82017.0,2012-07-11,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,729,0,64,1,4,16,878
1,16813.0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,50,0,71,0,1,5,505
1,51267.0,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,270,2,43,1,0,11,403
1,46524.0,2013-05-04,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,177,1,60,0,0,7,581
2,45183.0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,315,0,59,0,1,12,685
3,70421.0,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,767,1,67,1,0,20,161
2,60161.0,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,1071,1,56,0,0,23,774
1,73926.0,2013-02-03,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,1580,0,48,1,0,23,671
1,19329.0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,60,1,53,1,0,7,357
2,61872.0,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,573,1,51,1,0,17,358
1,46984.0,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,41,2,65,0,0,4,620
1,34838.0,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,170,2,70,1,0,7,686
3,82716.0,2013-05-11,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,1167,0,77,0,0,27,574
1,48192.0,2013-06-04,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,1526,0,63,1,4,22,550
2,49681.0,2013-04-11,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,458,2,45,1,0,15,604
2,56850.0,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,63,1,50,1,0,5,258
1,55267.0,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,405,1,64,1,0,13,411
1,59666.0,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,1027,2,49,1,1,13,624
1,72504.0,2013-06-04,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,1478,1,49,0,0,20,550
1,26872.0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,72,0,40,1,0,4,416
1,21359.0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,48,1,49,0,1,5,595
1,73170.0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,726,0,46,0,0,15,189
2,52750.0,2013-04-02,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,860,1,66,1,0,21,613
3,91820.0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,1497,0,35,1,0,22,378
3,65968.0,2014-12-05,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,495,1,51,1,0,16,1
1,30772.0,2014-12-03,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,20,2,45,1,0,3,3
1,22507.0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,570,0,67,0,0,16,742
1,65685.0,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,1,49,1,0,20,252
2,25804.0,2013-01-09,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,55,1,43,1,0,5,696
3,76412.0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,1808,0,41,0,3,17,580
1,22063.0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,55,1,49,1,0,5,485
1,57091.0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,577,0,60,0,2,17,174
1,22419.0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,162,0,58,1,0,7,597
1,87771.0,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,1957,1,62,1,5,19,563
2,78353.0,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,1576,1,62,0,0,23,599
1,93404.0,2013-07-05,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,1616,3,67,1,2,14,519
1,37859.0,2013-12-01,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,36,3,59,0,0,4,370
3,80995.0,2013-11-05,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,1482,1,63,0,0,21,396
1,16529.0,2014-01-03,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,22,1,37,1,0,4,337
3,55412.0,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,63,2,45,0,0,5,379
1,48789.0,2012-10-09,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,680,0,29,0,0,17,788
3,56575.0,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,542,2,54,1,0,17,580
2,25130.0,2013-02-10,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,50,1,41,1,0,5,664
1,35441.0,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,39,2,54,1,0,4,660
1,71391.0,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,1043,1,65,1,0,23,617
2,49494.0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,385,1,49,0,0,12,590
1,81702.0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,1633,0,41,0,0,26,804
2,45889.0,2013-02-07,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,46,1,41,0,0,4,667
1,56628.0,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,761,1,44,0,1,18,260
1,34026.0,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,76,2,71,1,0,6,577
1,40049.0,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,290,1,47,1,0,11,737
1,34176.0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,89,1,33,0,0,7,1
1,19419.0,2012-10-11,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,70,1,40,1,0,7,786
2,82504.0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,1066,0,61,1,0,16,497
1,81205.0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,2009,0,51,1,4,18,327
2,61618.0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,1345,0,30,0,0,17,798
2,55284.0,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,764,1,65,0,0,20,712
1,49980.0,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,195,1,58,0,0,9,409
1,15072.0,2013-10-05,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,53,2,41,1,0,7,427
1,49166.0,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,368,1,47,0,0,11,541
3,65324.0,2014-11-01,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,544,1,67,1,0,17,35
2,82347.0,2012-06-11,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,1853,0,64,1,2,24,908
3,30843.0,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,35,2,55,1,1,4,194
3,46374.0,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,446,1,47,1,3,15,264
1,60474.0,2013-01-04,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1180,1,42,0,0,24,701
2,38576.0,2014-04-03,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,41,1,48,1,0,4,247
1,55357.0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,727,2,36,1,0,19,655
1,37758.0,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,40,2,55,1,0,4,970
2,85710.0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,1062,0,32,1,1,25,580
1,23228.0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,40,1,52,1,0,5,314
2,44602.0,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,292,2,52,1,0,11,294
1,7500.0,2013-09-01,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,15,0,34,1,0,3,461
2,38683.0,2012-04-10,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,341,1,32,1,0,11,970
2,49514.0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,369,1,46,0,0,11,354
3,57906.0,2013-11-06,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,401,1,48,1,0,14,395
2,43456.0,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,393,1,55,0,0,14,620
2,19485.0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,10,2,35,0,0,3,438
1,53172.0,2013-06-05,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,486,1,43,1,0,13,549
1,30545.0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,69,1,42,1,0,5,780
3,70123.0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,1727,0,38,1,2,16,434
1,62450.0,2014-06-01,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,995,1,62,0,1,14,188
1,21675.0,2014-11-06,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,45,1,45,1,0,7,30
2,42395.0,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,182,2,40,0,0,8,246
2,61346.0,2013-06-10,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,989,1,43,1,0,22,544
1,80812.0,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,1677,0,68,1,3,17,445
2,42835.0,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,595,2,50,0,0,16,524
1,39922.0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,156,1,38,1,0,7,660
2,86424.0,2014-05-04,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,1226,0,65,0,0,27,216
2,17117.0,2013-01-17,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,128,1,43,1,0,7,688
1,24762.0,2014-10-02,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,86,1,49,0,2,6,65
1,35797.0,2012-10-16,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,68,1,46,1,0,5,781
1,36627.0,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,16,2,46,0,0,3,501
2,51111.0,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,55,2,40,1,0,5,170
3,86857.0,2012-12-09,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,2114,0,49,0,1,21,727
3,82072.0,2013-02-07,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,2018,0,51,1,0,18,667
3,46231.0,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,263,3,68,0,0,11,740
1,42243.0,2013-11-12,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,55,2,62,1,0,5,389
1,51195.0,2013-01-04,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,564,2,59,1,0,16,701
2,68092.0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,1281,0,43,0,0,18,355
1,31814.0,2013-09-02,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,83,1,48,1,1,5,460
2,51390.0,2012-08-09,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,353,2,56,0,0,12,849
1,76630.0,2014-01-14,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,1003,0,38,1,0,24,326
0,26868.0,2014-04-30,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,14,1,30,0,0,3,220
3,48948.0,2013-01-02,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,902,0,78,0,2,22,703
3,55260.0,2012-12-12,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,1139,1,49,0,0,23,724
1,64090.0,2013-07-08,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,797,1,65,1,1,19,516
1,78331.0,2014-01-23,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,1638,1,63,0,0,23,317
3,37087.0,2013-11-08,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,401,1,47,1,0,14,393
1,21846.0,2013-10-22,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,84,1,35,0,0,7,410
1,81320.0,2013-06-02,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,928,0,63,1,0,17,552
1,54137.0,2013-08-16,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,203,1,51,0,0,9,477
1,66825.0,2013-07-14,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,858,0,54,1,0,15,510
1,57100.0,2013-04-12,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,409,0,48,1,0,12,603
1,58917.0,2013-03-24,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,282,3,52,1,0,11,622
1,85072.0,2014-09-04,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,1423,0,44,0,0,17,93
1,86429.0,2013-11-21,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,1449,0,60,0,2,18,380
1,45684.0,2013-02-12,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,28,1,50,0,0,3,662
1,47889.0,2014-04-01,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,67,1,47,1,0,5,249
3,45921.0,2014-10-03,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,199,0,35,1,0,9,64
3,78420.0,2013-06-29,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,1453,0,55,0,0,21,525
1,75114.0,2013-07-11,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,1253,0,29,1,0,18,513
3,52278.0,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,1198,1,58,0,1,25,680
2,35641.0,2013-07-14,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,178,1,49,1,1,8,510
1,95529.0,2012-03-12,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,1990,0,27,0,2,17,999
1,62820.0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,976,0,67,1,0,13,396
2,73113.0,2013-12-26,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,1001,0,61,1,0,14,345
3,84169.0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,1919,0,39,1,3,19,516
2,42607.0,2013-11-17,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,350,1,67,0,0,12,384
3,74637.0,2013-05-18,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,1650,0,67,0,1,24,567
3,46015.0,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,46,2,66,1,2,4,237
1,72354.0,2013-04-17,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,1228,0,28,0,0,18,598
2,39858.0,2013-01-24,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,95,1,52,0,1,6,681
3,34469.0,2014-04-05,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,62,2,73,1,0,6,245
1,83033.0,2014-05-18,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,1761,1,35,1,1,25,202
2,24401.0,2012-08-31,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,467,0,42,1,0,13,827
1,77583.0,2014-10-02,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,1149,0,43,1,1,18,65
2,74116.0,2013-12-30,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,2052,0,39,0,1,18,341
1,74293.0,2014-04-05,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,1127,0,28,0,0,15,245
3,68397.0,2013-11-17,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,1416,1,45,1,0,20,384
3,79632.0,2014-08-04,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,1113,0,47,1,0,19,124
1,46107.0,2014-10-02,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,125,1,32,0,0,6,65
3,64950.0,2012-12-08,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,966,1,70,0,1,23,728
0,25443.0,2012-12-22,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,32,1,32,1,0,4,714
1,75127.0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,833,0,69,0,0,18,198
3,32892.0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,46,1,50,1,0,6,195
1,71796.0,2013-10-24,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,960,0,50,1,0,16,408
3,67536.0,2013-05-22,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,1829,1,51,1,1,27,563
1,55239.0,2013-07-14,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,779,1,50,0,0,23,510
3,60554.0,2013-09-08,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,811,1,46,0,0,21,454
2,64831.0,2013-10-06,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,1120,2,69,0,0,14,426
3,56067.0,2013-07-20,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,725,1,59,1,0,18,504
1,82025.0,2013-05-28,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,1187,0,38,0,2,11,557
1,94384.0,2013-04-03,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,2302,0,68,1,4,18,612
0,14906.0,2012-12-22,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,66,0,35,0,0,6,714
3,51563.0,2012-01-10,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,1250,0,34,1,2,18,1061
2,57937.0,2014-02-16,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,683,1,39,1,0,17,293
1,68274.0,2013-09-30,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,305,2,42,0,0,11,432
1,39771.0,2013-06-12,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,50,1,44,1,0,5,542
2,67893.0,2012-01-10,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,995,1,46,0,0,14,1061
3,27922.0,2014-10-05,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,41,1,42,1,0,5,62
3,52190.0,2014-08-05,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,77,2,45,1,1,6,123
2,44051.0,2013-01-29,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,171,2,48,0,1,8,676
3,42767.0,2013-11-05,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,131,2,50,0,0,6,396
2,46106.0,2014-11-05,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,54,2,45,1,0,4,31
3,16927.0,2013-10-02,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,53,2,45,1,0,7,430
1,59754.0,2012-01-12,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,475,1,56,1,1,13,1059
1,53700.0,2012-08-17,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,694,1,69,0,0,18,841
1,59041.0,2014-07-05,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,96,2,48,1,0,6,154
3,54237.0,2013-04-27,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,361,1,64,0,0,12,588
1,70647.0,2012-09-21,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,1079,1,54,0,0,24,806
3,52597.0,2014-07-05,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,578,1,59,0,0,17,154
2,41021.0,2012-12-30,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,64,1,52,1,1,5,706
3,40233.0,2013-10-14,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,149,1,46,1,0,8,418
1,50183.0,2014-06-25,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,231,2,41,1,0,10,164
1,54753.0,2013-12-09,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,728,1,62,1,0,18,362
1,92955.0,2013-08-19,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1,1778,0,48,1,3,22,474
1,33471.0,2012-12-10,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,93,1,48,1,0,7,726
3,34596.0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,1,23,1,47,1,1,3,602
1,44010.0,2012-10-13,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,662,1,41,1,0,18,784
1,84219.0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,1198,0,33,1,0,17,307
3,40706.0,2013-01-17,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,81,3,53,1,0,7,688
2,15716.0,2012-12-11,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0,92,1,33,1,0,7,725
